COSMIC_ID,master_cell_id,model_id,SEEDING_DENSITY,GROWTH_RATE,DOUBLING_TIME,DAY4DAY1RATIO,tissue,cancer_type,model_type,growth_properties
1479988,1096,SIDM00968,150,1.5795165175657906,33.66090348607387,5.373017520893694,Ovary,Ovarian Carcinoma,Cell Line,Adherent
1479987,1897,SIDM00969,200,1.182666118642724,42.26745941940107,3.3819932741791146,Ovary,Ovarian Carcinoma,Cell Line,Adherent
753552,900,SIDM00970,150,0.688863650514947,75.46538707259673,2.0745481440651665,Bladder,Bladder Carcinoma,Cell Line,Adherent
909907,429,SIDM00971,625,0.19580652779740465,125.59477111837509,1.2508482500209777,Breast,Breast Carcinoma,Cell Line,Adherent
1299081,114,SIDM00973,150,1.5648186317837816,32.12047448051559,5.0398692976139685,Skin,Melanoma,Cell Line,Adherent
1299080,1156,SIDM00974,400,0.6883225748474263,75.86259695656611,2.073927716145196,Skin,Melanoma,Cell Line,Adherent
1240226,2155,SIDM00975,625,0.2946645454491644,483.0258427944533,1.4018260052100833,Skin,Melanoma,Cell Line,Adherent
1299078,1155,SIDM00976,400,0.9888730350270095,54.854948171146845,2.9202055347925286,Skin,Melanoma,Cell Line,Adherent
910924,558,SIDM00980,625,0.42993869058601336,-195.70584661958142,1.7265366934389759,Stomach,Gastric Carcinoma,Cell Line,Adherent
906842,1339,SIDM00981,1250,0.5818756519070836,92.13296767067555,1.8513242945993993,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
687561,1465,SIDM00982,150,1.07173613638873,50.273311412706555,3.2699157865892103,Central Nervous System,Glioblastoma,Cell Line,Adherent
906797,2061,SIDM00983,325,0.7025681914122964,74.18746636431663,2.1167595721656776,Bladder,Bladder Carcinoma,Cell Line,Adherent
906695,196,SIDM00984,625,0.33552110952840936,214.99979822015933,1.456654878886074,Haematopoietic and Lymphoid,Other Blood Carcinomas,Cell Line,Adherent
910706,737,SIDM00985,625,1.0039675758085356,63.89072093403315,3.051315905424747,Haematopoietic and Lymphoid,Burkitt's Lymphoma,Cell Line,Suspension
753535,748,SIDM00986,625,0.598271593185348,80.06479493999356,1.865124126356449,Head and Neck,Oral Cavity Carcinoma,Cell Line,Adherent
906696,672,SIDM00987,150,1.1591946035447138,46.73259448768003,3.43222159977494,Thyroid,Thyroid Gland Carcinoma,Cell Line,Adherent
910698,1284,SIDM00988,150,1.0773124126583025,46.04148911450146,3.0815029609715823,Kidney,Kidney Carcinoma,Cell Line,Adherent
910926,1583,SIDM00989,200,1.2287443990554572,41.483189019251,3.6097186706344075,Bladder,Bladder Carcinoma,Cell Line,Adherent
753534,971,SIDM00990,200,1.0573307451380467,46.23535659782903,2.9493524485467453,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
924104,346,SIDM00992,325,0.9727990174548775,53.18102002457753,2.8370875999196,Thyroid,Thyroid Gland Carcinoma,Cell Line,Adherent
1295741,1204,SIDM00993,400,1.6071699473603214,31.12965775400228,5.145148332928559,Haematopoietic and Lymphoid,Plasma Cell Myeloma,Cell Line,Suspension
1295740,2263,SIDM00994,1250,0.30208549078116625,230.26175811769812,1.4063488275667426,Haematopoietic and Lymphoid,T-Lymphoblastic Leukemia,Cell Line,Suspension
910925,97,SIDM00995,150,1.1398827850437312,43.19607985575487,3.1990202961065743,Vulva,Other Solid Carcinomas,Cell Line,Adherent
924102,868,SIDM00996,325,0.6856654395889302,212.31086976834314,2.091857351799474,Thyroid,Thyroid Gland Carcinoma,Cell Line,Adherent
906795,433,SIDM00997,325,0.5455292775867151,-3519.1823128795468,1.809513144753315,Thyroid,Thyroid Gland Carcinoma,Cell Line,Adherent
687562,1207,SIDM00998,75,1.8805987784956846,26.415841662880737,6.614523236598543,Central Nervous System,Glioblastoma,Cell Line,Adherent
687562,1207,SIDM00998,100,1.5190363516275744,32.90004963446436,4.85921877373562,Central Nervous System,Glioblastoma,Cell Line,Adherent
906798,1483,SIDM00999,325,1.041702073027157,47.955821091332716,2.9758120721553833,Bladder,Bladder Carcinoma,Cell Line,Adherent
909784,1000,SIDM01000,450,0.5147063822111985,139.8462016737033,1.7729744652040371,Skin,Melanoma,Cell Line,Adherent
906844,302,SIDM01001,1000,0.5919824584219537,168.96946895239353,1.910810839945251,Breast,Breast Carcinoma,Cell Line,Suspension
1290798,1187,SIDM01002,625,0.20653147818616455,70.16316238315447,1.3143393928331653,Breast,Breast Carcinoma,Cell Line,Adherent
907277,1012,SIDM01003,1250,0.7694736146177554,77.93390672105895,2.4173832190579523,Haematopoietic and Lymphoid,T-Lymphoblastic Leukemia,Cell Line,Suspension
1330931,1513,SIDM01004,625,1.354768244902694,37.190170561647534,4.063560688409589,Haematopoietic and Lymphoid,Chronic Myelogenous Leukemia,Cell Line,Suspension
907275,1196,SIDM01005,2500,0.6564250696364337,73.86238406576523,1.9653493178878472,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
1327775,184,SIDM01006,2500,0.32140064127795265,1583.513420169682,1.4443162281277584,Haematopoietic and Lymphoid,Plasma Cell Myeloma,Cell Line,Suspension
907272,617,SIDM01007,2500,0.10976608394873096,234.2893855159215,1.152563878723563,Haematopoietic and Lymphoid,T-Lymphoblastic Leukemia,Cell Line,Suspension
907274,1973,SIDM01008,900,1.3239782224636003,37.97780650452675,3.8985729435938445,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
753618,225,SIDM01009,450,0.9032964486081775,55.0430954828514,2.532797665466824,Peripheral Nervous System,Neuroblastoma,Cell Line,Adherent
907273,906,SIDM01010,625,1.191102397406105,43.289680856156984,3.514837548162876,Haematopoietic and Lymphoid,T-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
1327773,1030,SIDM01011,1500,0.4368041104398294,8.195089931514831,1.6165684981557102,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
907270,1632,SIDM01012,400,1.2481598436572319,49.59008291809158,3.822367865974182,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
907269,764,SIDM01013,450,1.079571750248361,47.77527087205031,3.0633907994277294,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
1327771,1807,SIDM01015,625,2.1102381668958223,23.48521360260243,8.468607081429797,Haematopoietic and Lymphoid,Chronic Myelogenous Leukemia,Cell Line,Suspension
998184,1210,SIDM01016,1250,0.8909873892520757,60.61371548819533,2.5921527516599636,Haematopoietic and Lymphoid,T-Lymphoblastic Leukemia,Cell Line,Suspension
1327774,2177,SIDM01017,5000,-0.2767321680046318,-96.32544679743894,0.8187950254343354,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
909976,313,SIDM01018,1250,0.7934468793818683,63.912220390037454,2.279671220715044,Haematopoietic and Lymphoid,Hodgkin's Lymphoma,Cell Line,Suspension
907280,1803,SIDM01019,625,0.5609166214088316,97.75568918701316,1.8447070832164263,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
907281,2087,SIDM01020,1500,0.7626435369142737,75.99847650662022,2.30003764153076,Haematopoietic and Lymphoid,Plasma Cell Myeloma,Cell Line,Suspension
946366,1249,SIDM01021,625,0.6242261961127228,75.83098272844926,1.9311764396958682,Central Nervous System,Glioblastoma,Cell Line,Unknown
908148,2167,SIDM01023,325,1.0914066207304334,47.83738210596658,3.141869412201821,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
753576,2219,SIDM01024,1250,0.7046669041295446,78.7959524689985,2.1394805490774584,Esophagus,Esophageal Squamous Cell Carcinoma,Cell Line,Adherent
753575,894,SIDM01025,500,0.8928422645654347,55.678236097591316,2.512413645125228,Esophagus,Esophageal Squamous Cell Carcinoma,Cell Line,Adherent
907321,893,SIDM01026,200,0.9534586730536666,51.10525424882532,2.6552672869177005,Esophagus,Esophageal Squamous Cell Carcinoma,Cell Line,Adherent
907320,60,SIDM01027,500,1.1312343516024306,44.107822747042384,3.231031570045777,Esophagus,Esophageal Squamous Cell Carcinoma,Cell Line,Adherent
753574,952,SIDM01028,300,1.1738150963105183,42.07531407277343,3.3497086340552675,Esophagus,Esophageal Squamous Cell Carcinoma,Cell Line,Adherent
907319,1518,SIDM01029,400,0.984354917334644,53.193919150195605,2.8158736839154774,Esophagus,Esophageal Squamous Cell Carcinoma,Cell Line,Adherent
907318,599,SIDM01030,300,1.1253243610569161,58.11712238855473,3.584383216328998,Esophagus,Esophageal Squamous Cell Carcinoma,Cell Line,Adherent
907317,407,SIDM01031,100,1.692310472485627,29.432102161977216,5.677089947288348,Esophagus,Esophageal Squamous Cell Carcinoma,Cell Line,Adherent
753573,951,SIDM01032,325,1.0426524006868447,49.332185754614684,3.026202100530137,Esophagus,Esophageal Squamous Cell Carcinoma,Cell Line,Adherent
907312,892,SIDM01033,150,1.3936943817601388,36.367546892642785,4.302892577199907,Bladder,Bladder Carcinoma,Cell Line,Adherent
1330933,1206,SIDM01034,900,1.0458093665439223,50.421053343950014,3.0487739541502443,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia,Cell Line,Suspension
1327766,905,SIDM01036,1250,0.48094387747086803,409.8899088727798,1.8006081524968955,Haematopoietic and Lymphoid,Plasma Cell Myeloma,Cell Line,Suspension
1298157,479,SIDM01037,325,0.6966877342890777,76.7840637554819,2.0794818325025393,Breast,Breast Carcinoma,Cell Line,Adherent
1327765,2118,SIDM01038,750,1.236658793392376,39.6800209803009,3.5174140470895643,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
907175,633,SIDM01039,150,1.2828534309277475,38.54759124231951,3.7523250794348,Placenta,Other Solid Carcinomas,Cell Line,Adherent
1240129,2063,SIDM01040,325,0.26197820120520277,282.848605090946,1.3445750420834168,Ovary,Ovarian Carcinoma,Cell Line,Adherent
1503361,1019,SIDM01041,325,1.0556126367395045,46.900602718291545,2.9604649912003125,Esophagus,Esophageal Carcinoma,Cell Line,Adherent
906862,1863,SIDM01042,150,0.8703707655317923,65.52935836337366,2.5930100214473013,Breast,Breast Carcinoma,Cell Line,Adherent
907000,293,SIDM01043,200,1.0862468622655586,46.538935812250166,3.0946289467496433,Endometrium,Other Solid Carcinomas,Cell Line,Adherent
753556,404,SIDM01044,400,0.9285642600393909,63.56506788111571,2.8445415073732123,Lung,Other Solid Carcinomas,Cell Line,Adherent
1240127,1919,SIDM01045,625,0.28443127908247906,205.4023438592208,1.372997957929408,Endometrium,Endometrial Carcinoma,Cell Line,Adherent
906855,901,SIDM01047,1500,0.7205901660182685,73.49983243246184,2.1763931920106985,Haematopoietic and Lymphoid,Chronic Myelogenous Leukemia,Cell Line,Suspension
1297447,567,SIDM01048,1250,0.5451684007576368,97.48643429796458,1.7997787025389775,Haematopoietic and Lymphoid,Plasma Cell Myeloma,Cell Line,Unknown
906853,1315,SIDM01050,625,0.48575778213001986,134.19147590298942,1.753953222476385,Biliary Tract,Biliary Tract Carcinoma,Cell Line,Adherent
906852,1497,SIDM01051,400,0.7728973213038849,63.36831098443436,2.198035364413077,Ovary,Ovarian Carcinoma,Cell Line,Adherent
911905,303,SIDM01052,500,0.3577892707054485,-487.11075589557504,1.5268518881245092,Ovary,Ovarian Carcinoma,Cell Line,Adherent
906868,1174,SIDM01055,150,0.8997307517649517,58.32176345390066,2.606165197507173,Central Nervous System,Glioblastoma,Cell Line,Adherent
906851,1786,SIDM01056,1500,0.10147557168640911,-2772.047338357994,1.1467715018362123,Breast,Breast Carcinoma,Cell Line,Adherent
906870,164,SIDM01057,2500,0.12946248080756784,158.36527763072834,1.2075937196177817,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
1303897,1776,SIDM01058,2000,0.31067528513195586,-61.94418403979048,1.4297381579114163,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
907171,77,SIDM01059,150,1.1887042041623195,41.5814246504346,3.42961313098042,Skin,Melanoma,Cell Line,Adherent
907169,1534,SIDM01060,150,1.1321735282166747,47.752160086491116,3.3862330858023793,Skin,Melanoma,Cell Line,Adherent
907059,1060,SIDM01061,150,1.1856718540219975,43.078343570516616,3.4255466169034037,Head and Neck,Oral Cavity Carcinoma,Cell Line,Adherent
1290922,743,SIDM01062,300,0.5515064126414256,108.06697474892164,1.8389299109842638,Breast,Breast Carcinoma,Cell Line,Adherent
907050,883,SIDM01063,625,0.7098249617506888,94.2959070819552,2.215512903188614,Haematopoietic and Lymphoid,Hodgkin's Lymphoma,Cell Line,Unknown
924110,1510,SIDM01064,2500,0.31795122067131554,97.48075654824402,1.4168568590911619,Haematopoietic and Lymphoid,Hodgkin's Lymphoma,Cell Line,Suspension
1240153,1535,SIDM01066,250,0.9775270389080193,51.546452368347495,2.74847070404682,Skin,Melanoma,Cell Line,Adherent
1240146,354,SIDM01067,325,0.7429572608077637,77.818320859024,2.2328776368571783,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
1290908,639,SIDM01068,350,0.504624076744685,121.00911541535639,1.7558999593808822,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
1240145,1247,SIDM01069,150,1.2717191270757668,39.35652418675839,3.690345940476389,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
1240144,638,SIDM01070,200,0.6872361685219701,71.38570680478158,2.042954069034734,Lung,Other Solid Carcinomas,Cell Line,Adherent
1303901,353,SIDM01071,625,0.6423573292020852,76.14564439546814,1.9684748709523834,Lung,Small Cell Lung Carcinoma,Cell Line,Adherent
1240143,1368,SIDM01072,625,0.5291403511550522,92.59631633912694,1.753553057640524,Lung,Squamous Cell Lung Carcinoma,Cell Line,Adherent
907044,637,SIDM01073,900,0.6613948858540832,97.67793423024175,2.123359124996352,Haematopoietic and Lymphoid,Other Blood Carcinomas,Cell Line,Suspension
906800,63,SIDM01076,625,1.5330380232325638,32.64116012432857,4.839194671842311,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia,Cell Line,Suspension
1299075,2154,SIDM01077,1250,0.44845531961344126,131.72064417194946,1.6272568597229073,Prostate,Prostate Carcinoma,Cell Line,Adherent
724872,1479,SIDM01078,625,1.088126024686441,47.13901789455649,3.1122603716686497,Lung,Small Cell Lung Carcinoma,Cell Line,Semi-Adherent
909713,1179,SIDM01079,325,1.036584005868785,52.61878426789304,3.0167394724007677,Skin,Melanoma,Cell Line,Adherent
909709,2054,SIDM01080,800,0.3718993533802346,-630.0348822010806,1.5089633117450976,Head and Neck,Oral Cavity Carcinoma,Cell Line,Adherent
910904,1476,SIDM01081,325,0.686044399804679,91.13608227415826,2.0801488380444555,Head and Neck,Oral Cavity Carcinoma,Cell Line,Adherent
910911,2053,SIDM01083,400,0.8753996201497651,55.856789874521915,2.4562096972060994,Head and Neck,Oral Cavity Carcinoma,Cell Line,Adherent
909707,399,SIDM01084,1000,0.45620616322262836,114.58930349516557,1.6398502613845027,Bone,Osteosarcoma,Cell Line,Adherent
687455,1309,SIDM01085,325,1.0119900707071108,49.57955764704318,2.8630572829627905,Bladder,Bladder Carcinoma,Cell Line,Adherent
909703,862,SIDM01086,2500,0.9509972538780995,52.74870657815923,2.665763845851486,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia,Cell Line,Suspension
910903,1909,SIDM01087,150,1.420931360840583,34.59994140125101,4.255220784454489,Skin,Melanoma,Cell Line,Adherent
930082,2215,SIDM01088,1250,0.47521835847503746,181.3060479424553,1.7195425440577496,Endometrium,Endometrial Carcinoma,Cell Line,Adherent
910861,1273,SIDM01089,300,1.828076972634591,26.999333554467583,6.349893917129972,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
909698,607,SIDM01090,200,1.6630905692091356,30.03719430070212,5.499749343821281,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
909697,69,SIDM01092,625,0.5815906607577269,86.45595789074945,1.8370151798603547,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Unknown
930297,1354,SIDM01093,625,0.6629015975669983,74.82493019794232,2.0350184247347527,Cervix,Cervical Carcinoma,Cell Line,Adherent
909716,2260,SIDM01095,625,0.7288049693967387,68.34364745098108,2.1488339964941474,Soft Tissue,Rhabdomyosarcoma,Cell Line,Adherent
909718,40,SIDM01096,625,0.672599984541424,80.43666686504714,2.049656485236954,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
909731,946,SIDM01097,325,0.990611036654613,52.83807253756107,2.8198613926636296,Central Nervous System,Other Solid Carcinomas,Cell Line,Adherent
717431,1165,SIDM01098,625,0.7404849643723952,81.12422856410008,2.201750310446099,Peripheral Nervous System,Neuroblastoma,Cell Line,Adherent
688087,227,SIDM01099,625,0.4540927576323202,120.75131021380626,1.647696767915722,Peripheral Nervous System,Neuroblastoma,Cell Line,Adherent
688086,867,SIDM01100,150,1.1021089010710508,45.892556211070655,3.1591172628427775,Peripheral Nervous System,Neuroblastoma,Cell Line,Adherent
724828,1480,SIDM01101,625,0.9268883466187533,75.26386595614863,2.8751444425008548,Peripheral Nervous System,Neuroblastoma,Cell Line,Adherent
1331049,1470,SIDM01102,200,2.5064429752673902,20.14282004698648,13.012137763752813,Haematopoietic and Lymphoid,Non-Cancerous,Cell Line,Suspension
909728,1628,SIDM01103,500,0.706577247036606,74.02145694242225,2.098714747927616,Lung,Squamous Cell Lung Carcinoma,Cell Line,Adherent
909727,153,SIDM01104,150,0.44301120535817146,150.45751877393812,1.6875879844917983,Skin,Melanoma,Cell Line,Adherent
909724,1572,SIDM01105,200,1.0348655849509352,47.1030414835867,2.8867486322082856,Skin,Melanoma,Cell Line,Adherent
909725,945,SIDM01106,400,0.5145835450833396,97.01160704388657,1.725798105065028,Skin,Melanoma,Cell Line,Adherent
909723,42,SIDM01107,500,0.32279841083204297,81.84243836584537,1.4396123005490196,Skin,Melanoma,Cell Line,Suspension
909723,42,SIDM01107,625,0.04656628002054344,2650.762192544048,1.0588395110331998,Skin,Melanoma,Cell Line,Suspension
909721,233,SIDM01108,350,0.42899735171360537,177.74652580026185,1.6268092328554582,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
909720,1641,SIDM01109,150,1.3017066590592055,38.8364149383532,3.857090692340788,Soft Tissue,Other Solid Carcinomas,Cell Line,Adherent
909719,874,SIDM01110,200,1.1525868902184475,53.00248011544999,3.690405146086562,Liver,Hepatocellular Carcinoma,Cell Line,Adherent
684072,41,SIDM01111,625,1.1968505224462875,41.100225259300174,3.3899396327251448,Bone,Ewing's Sarcoma,Cell Line,Unknown
909717,1180,SIDM01112,325,1.0643267481348044,47.266911678376374,3.0197599918358433,Bone,Osteosarcoma,Cell Line,Adherent
909732,725,SIDM01113,300,1.0882868854836327,47.109766191479906,3.114567626477232,Uterus,Other Solid Carcinomas,Cell Line,Adherent
1330993,23,SIDM01114,300,1.0336539634637072,50.80910838668604,2.951533502579541,Prostate,Non-Cancerous,Cell Line,Adherent
925341,1104,SIDM01116,1250,0.8403717988415977,71.07733889389581,2.4441150906210396,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
909194,1085,SIDM01117,1250,0.309995007812445,152.7928389664889,1.4083659915719557,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
1331055,925,SIDM01118,2500,0.3121361603391543,147.3539950223759,1.4031013862506154,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
724855,341,SIDM01119,1250,0.28289079311445287,120.45403407710178,1.380074710509131,Lung,Other Solid Carcinomas,Cell Line,Adherent
687600,172,SIDM01120,1250,0.5250734310597586,106.67121792415811,1.7555311992107716,Lung,Other Solid Carcinomas,Cell Line,Suspension
688027,1016,SIDM01121,1500,0.47931324092478406,110.74380329610945,1.6814783578187216,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
687829,107,SIDM01122,300,0.46382623734165374,103.99298024742677,1.6387462458873139,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
1330975,87,SIDM01123,2500,0.07095863408831687,779.4230363303085,1.1120570373372898,Prostate,Prostate Carcinoma,Cell Line,Suspension
722066,1539,SIDM01124,400,0.6378178700919764,83.1151643633552,2.0050276655129196,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Suspension
1240191,955,SIDM01125,100,1.4821579778723968,33.15912119075905,4.570072149030872,Lung,Other Solid Carcinomas,Cell Line,Adherent
688026,1371,SIDM01126,1250,0.5755396702379805,51.56912555920027,1.8881707769596614,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
908459,1225,SIDM01127,250,0.441613265706707,125.28936978783749,1.6233017966023484,Lung,Other Solid Carcinomas,Cell Line,Adherent
688025,1380,SIDM01128,2500,-0.007700054135500957,20536.635606781987,1.0497018155675928,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
908483,2147,SIDM01129,1500,0.7379986537145626,90.34956056030991,2.261864562994466,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
908443,2200,SIDM01130,300,1.664040730456914,32.06788131114423,5.872551831848635,Lung,Squamous Cell Lung Carcinoma,Cell Line,Adherent
688031,1545,SIDM01131,500,1.3695679746428828,37.284276783473615,4.140809000791419,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
683667,1682,SIDM01132,300,0.7706890598841994,64.59989311607316,2.2139023317650843,Central Nervous System,Other Solid Carcinomas,Cell Line,Adherent
753607,926,SIDM01133,1250,0.1143846276894599,24.230798310999884,1.197051830523495,Lung,Other Solid Carcinomas,Cell Line,Suspension
1240192,1372,SIDM01134,625,0.9945635150157528,62.28814066870073,3.055458253986747,Lung,Small Cell Lung Carcinoma,Cell Line,Semi-Adherent
925348,197,SIDM01135,400,0.7313354569576747,70.20562763508825,2.1564607997079057,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
925347,635,SIDM01136,1250,0.49212399088344705,79.3678534307434,1.724217125997132,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
1298476,2123,SIDM01137,625,0.593926328370491,102.05920089169194,1.9048961203881778,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
925346,1873,SIDM01138,900,0.6665069177762207,105.35159131832087,2.054169430546456,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
1298475,1838,SIDM01139,300,0.83032603141471,88.67008347318914,2.5977201370131184,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
909255,643,SIDM01140,200,1.02385092854873,49.21333389283027,2.9135236221876193,Ovary,Ovarian Carcinoma,Cell Line,Adherent
1240197,1327,SIDM01141,625,0.41923046031994904,-179.81964371650238,1.6865624792223664,Ovary,Ovarian Carcinoma,Cell Line,Adherent
908445,28,SIDM01144,625,0.6672865103478507,83.92572824185328,2.0499595860690865,Stomach,Gastric Carcinoma,Cell Line,Suspension
908446,291,SIDM01145,325,1.1410594551079614,44.34733658442075,3.263901192162232,Stomach,Gastric Carcinoma,Cell Line,Suspension
908444,564,SIDM01146,625,1.3581611084058447,40.254634962254976,4.3990670807433405,Stomach,Gastric Carcinoma,Cell Line,Suspension
908461,88,SIDM01147,500,0.8698031285531603,58.43604798988863,2.482111673233268,Stomach,Gastric Carcinoma,Cell Line,Adherent
724825,1230,SIDM01148,1250,0.6210835107393835,85.87917723513718,1.93550425290491,Haematopoietic and Lymphoid,Plasma Cell Myeloma,Cell Line,Suspension
1240193,630,SIDM01149,625,0.8729908926884479,65.88871054939288,2.6338293444078973,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
910399,484,SIDM01150,150,1.6173571548320302,31.32782388216075,5.3544332413878575,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
1240216,1481,SIDM01151,625,0.3998582748816342,83.30729940815725,1.5716199626740437,Liver,Hepatocellular Carcinoma,Cell Line,Adherent
909743,1452,SIDM01154,625,1.2246345411326078,40.494980030428124,3.5024571163956115,Haematopoietic and Lymphoid,T-Lymphoblastic Leukemia,Cell Line,Suspension
909745,1310,SIDM01155,300,0.621722331473927,84.17036056140937,1.9474891185906624,Central Nervous System,Glioma,Cell Line,Adherent
1299062,2037,SIDM01156,325,0.8016459413508354,80.73538468251984,2.48816373323992,Lung,Small Cell Lung Carcinoma,Cell Line,Adherent
924247,1182,SIDM01157,325,0.7412920123056461,64.78575468370565,2.160485316844587,Vulva,Other Solid Carcinomas,Cell Line,Adherent
724879,1454,SIDM01158,625,0.6093761163388508,82.17039100982825,1.8765923356135907,Lung,Squamous Cell Lung Carcinoma,Cell Line,Adherent
909756,1916,SIDM01159,625,0.8811102050535504,61.39144282061527,2.5408288753387818,Soft Tissue,Other Solid Carcinomas,Cell Line,Adherent
687457,2039,SIDM01160,325,0.7492657942542683,65.55931753495544,2.185847512053446,Bladder,Bladder Carcinoma,Cell Line,Adherent
909759,1560,SIDM01161,325,1.1855781653450246,43.51620065176264,3.46511729005578,Soft Tissue,Other Solid Carcinomas,Cell Line,Adherent
1240220,272,SIDM01162,200,1.0238957820195551,49.70513544508967,2.9220361113954283,Kidney,Kidney Carcinoma,Cell Line,Adherent
724878,849,SIDM01163,1250,0.45629429083001455,256.69355023164945,1.6844909098463623,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
909750,1453,SIDM01164,150,0.8937395149529529,54.606079695123185,2.5023314896127715,Central Nervous System,Glioma,Cell Line,Adherent
909750,1453,SIDM01164,500,0.2244794627770432,2494.0276096129705,1.328430340688453,Central Nervous System,Glioma,Cell Line,Adherent
910907,1912,SIDM01165,625,0.6452893651893407,93.56491795788058,2.0154793495403505,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
909753,2038,SIDM01168,325,0.9226615925192688,54.77827477400325,2.634268869709508,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
1240222,700,SIDM01169,200,1.2310623731390478,41.95600352035448,3.641680548819934,Ovary,Ovarian Carcinoma,Cell Line,Adherent
1299070,5,SIDM01170,300,1.285107670481173,38.34154679500679,3.702585711444391,Ovary,Ovarian Carcinoma,Cell Line,Adherent
687586,131,SIDM01171,125,1.1128477072567897,50.186238118859876,3.2807986449284687,Central Nervous System,Glioblastoma,Cell Line,Adherent
909771,770,SIDM01172,1000,0.27884205338236046,166.4853121025354,1.349542660885112,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
924248,298,SIDM01173,1250,0.4891971107231195,97.01359976675852,1.6726829181303724,Soft Tissue,Rhabdomyosarcoma,Cell Line,Adherent
724839,1984,SIDM01174,1250,0.4159609687126512,161.94994293456463,1.5974472007115723,Cervix,Cervical Carcinoma,Cell Line,Adherent
909754,1559,SIDM01175,500,0.617894694772477,84.60447198545032,1.9153157623533734,Soft Tissue,Other Solid Carcinomas,Cell Line,Adherent
1247871,786,SIDM01176,3000,0.062097871915145125,-57.39745484843313,1.0997371368134503,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia,Cell Line,Suspension
910209,2072,SIDM01177,2500,0.8208342366089328,60.19823007067191,2.2911127431628597,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia,Cell Line,Unknown
909758,1986,SIDM01178,625,-0.363650677547035,181.76316683887336,0.7483691443845409,Vulva,Other Solid Carcinomas,Cell Line,Adherent
688121,1004,SIDM01179,150,1.3787033435152767,35.9847819078646,4.121443478049278,Soft Tissue,Other Solid Carcinomas,Cell Line,Adherent
909736,1482,SIDM01180,325,0.574042833151636,87.4653062203979,1.8612868709815662,Liver,Hepatocellular Carcinoma,Cell Line,Adherent
1240217,2169,SIDM01181,300,0.9268011447876168,89.25365288571102,2.7581262212258877,Liver,Hepatocellular Carcinoma,Cell Line,Semi-Adherent
